frame_id,timestamp,image_path,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,gripper_tooldo1,gripper_tooldo2,robot_mode
108,1769415308.9287086,frame_000108.jpg,-87.59434509277344,-47.62879180908203,-52.6463623046875,25.30426025390625,84.28436279296875,100.21865844726562,-70.82764434814453,-415.8831787109375,223.4342041015625,-177.10153198242188,15.798805236816406,81.83467102050781,1,0,7
109,1769415310.9600651,frame_000109.jpg,-87.36286163330078,-27.884021759033203,-52.6457633972168,9.936447143554688,85.76889038085938,100.3765869140625,-69.56517791748047,-368.09356689453125,326.7686462402344,-179.47604370117188,19.83852767944336,81.62837219238281,1,0,5
110,1769415311.1733682,frame_000110.jpg,-87.25128173828125,-27.582542419433594,-52.64580535888672,9.670028686523438,85.78330993652344,100.38894653320312,-68.87881469726562,-367.22760009765625,328.1324768066406,-179.50180053710938,19.870412826538086,81.724365234375,1,0,7
111,1769415312.6786864,frame_000111.jpg,-80.80485534667969,-19.146913528442383,-52.66592025756836,2.0070648193359375,86.34086608886719,102.79563903808594,-31.464204788208008,-342.15582275390625,363.4550476074219,178.89633178710938,20.48099708557129,85.54829406738281,1,0,7
112,1769415313.6339533,frame_000112.jpg,-78.33988952636719,-24.6065673828125,-52.92176818847656,4.8387908935546875,86.49604797363281,103.92448425292969,-12.643641471862793,-362.0135498046875,335.4140930175781,179.10006713867188,17.62865447998047,87.06253814697266,1,0,5
113,1769415313.8400805,frame_000113.jpg,-78.27162170410156,-24.86513328552246,-52.92155838012695,5.01800537109375,86.5118408203125,103.92379760742188,-12.014849662780762,-362.88525390625,334.1896057128906,179.10589599609375,17.548276901245117,87.13790893554688,1,0,7
114,1769415315.9934587,frame_000114.jpg,-74.08782958984375,-46.4716796875,-52.91716003417969,17.559585571289062,88.05404663085938,104.58229064941406,30.50909996032715,-412.16302490234375,214.86502075195312,179.81158447265625,8.395648002624512,91.17705535888672,1,0,5
115,1769415316.205004,frame_000115.jpg,-74.08795166015625,-46.772483825683594,-52.916996002197266,17.865142822265625,88.08631896972656,104.58709716796875,30.69586944580078,-412.6786193847656,213.32398986816406,179.77838134765625,8.392258644104004,91.17191314697266,1,0,7
116,1769415317.7449925,frame_000116.jpg,-73.85189056396484,-58.72968673706055,-52.91067123413086,25.0872802734375,89.901123046875,104.49920654296875,37.28564453125,-421.52301025390625,140.99905395507812,179.2317352294922,3.3617656230926514,91.62338256835938,1,0,5
117,1769415317.9604359,frame_000117.jpg,-73.7133560180664,-59.031211853027344,-52.91023254394531,25.396957397460938,89.85580444335938,104.4964599609375,38.31128692626953,-421.6499938964844,139.38272094726562,179.2736053466797,3.3814644813537598,91.76439666748047,1,0,7
118,1769415319.0591326,frame_000118.jpg,-72.1787109375,-63.18475341796875,-52.90199279785156,29.434432983398438,88.21060180664062,104.97573852539062,48.237327575683594,-422.7848815917969,116.65404510498047,-179.13735961914062,3.6962437629699707,92.82109069824219,1,0,5
119,1769415319.2979035,frame_000119.jpg,-72.47838592529297,-63.2174072265625,-52.9023323059082,29.52850341796875,87.9400634765625,105.25588989257812,45.73522186279297,-423.20159912109375,116.59801483154297,-178.9105224609375,3.830512046813965,92.24085998535156,1,0,7
120,1769415320.1107228,frame_000120.jpg,-72.7640609741211,-64.26834106445312,-52.9019775390625,31.04736328125,88.26553344726562,105.71044921875,44.21859359741211,-424.0074462890625,111.7137222290039,-179.38174438476562,4.20163106918335,91.48945617675781,1,0,5
121,1769415320.3176093,frame_000121.jpg,-72.7640380859375,-64.50503540039062,-52.90185546875,31.210784912109375,88.406982421875,105.86288452148438,44.369300842285156,-423.91375732421875,110.2829818725586,-179.50894165039062,4.0942463874816895,91.33773040771484,1,0,7
122,1769415321.1935208,frame_000122.jpg,-72.76396942138672,-65.12130737304688,-52.90262222290039,31.281509399414062,88.79356384277344,107.72987365722656,44.658287048339844,-423.261474609375,105.90457916259766,-179.84402465820312,3.470080852508545,89.47657775878906,1,0,5
123,1769415321.4031022,frame_000123.jpg,-72.76399230957031,-65.35340118408203,-52.90247344970703,31.506729125976562,88.85124206542969,107.98324584960938,44.72720718383789,-423.24822998046875,104.62445068359375,-179.9121551513672,3.446528673171997,89.2228012084961,1,0,7
124,1769415322.0929062,frame_000124.jpg,-72.7640380859375,-66.10345458984375,-52.90184783935547,32.12608337402344,89.07234191894531,109.04891967773438,44.94442367553711,-423.04443359375,100.2895736694336,179.8572540283203,3.2524807453155518,88.15772247314453,1,0,7
125,1769415322.30762,frame_000125.jpg,-72.7634048461914,-66.16526794433594,-52.90190887451172,32.042999267578125,89.03526306152344,109.18693542480469,44.85772705078125,-422.9012145996094,99.68822479248047,179.9322052001953,3.1274256706237793,88.02275085449219,1,0,7
126,1769415322.908861,frame_000126.jpg,-72.75166320800781,-66.48091888427734,-52.898658752441406,32.73033142089844,89.05723571777344,109.23568725585938,45.09135437011719,-423.2754821777344,98.65789031982422,179.78488159179688,3.4740655422210693,87.97855377197266,1,0,5
127,1769415323.1375127,frame_000127.jpg,-72.74949645996094,-66.48091125488281,-52.89852523803711,32.660980224609375,89.00161743164062,109.23431396484375,45.020233154296875,-423.2206115722656,98.53274536132812,179.8603515625,3.4270613193511963,87.98341369628906,1,0,7
128,1769415323.5917497,frame_000128.jpg,-72.73668670654297,-66.48432159423828,-52.898372650146484,32.5689697265625,88.8519287109375,109.23843383789062,44.910003662109375,-423.16314697265625,98.34368133544922,-179.96707153320312,3.3864378929138184,87.9939193725586,1,0,7
129,1769415323.814837,frame_000129.jpg,-72.73628997802734,-66.4843521118164,-52.89849853515625,32.575836181640625,88.81828308105469,109.24324035644531,44.876102447509766,-423.1818542480469,98.35633850097656,-179.93780517578125,3.403869867324829,87.9893798828125,0,0,7
130,1769415324.024485,frame_000130.jpg,-72.73594665527344,-66.48419189453125,-52.89830017089844,32.625274658203125,88.74755859375,109.24873352050781,44.8132438659668,-423.26007080078125,98.45051574707031,-179.88783264160156,3.4741909503936768,87.98326873779297,0,0,7
131,1769415324.4792612,frame_000131.jpg,-72.73582458496094,-66.48592376708984,-52.89897918701172,32.53120422363281,88.582763671875,109.22538757324219,44.59101867675781,-423.215576171875,98.26770782470703,-179.69891357421875,3.4373233318328857,88.00889587402344,0,0,7
132,1769415324.6932893,frame_000132.jpg,-72.73578643798828,-66.48651885986328,-52.89912796020508,32.7557373046875,88.67202758789062,109.11003112792969,44.76841735839844,-423.420654296875,98.67081451416016,-179.84986877441406,3.6189050674438477,88.11985778808594,0,0,7
133,1769415325.3862045,frame_000133.jpg,-72.73698425292969,-65.49657440185547,-52.864688873291016,31.752548217773438,89.08744812011719,108.73443603515625,45.263458251953125,-423.3453369140625,104.18773651123047,179.7736358642578,3.504488229751587,88.49463653564453,0,0,7
134,1769415325.5928166,frame_000134.jpg,-72.73707580566406,-65.23674774169922,-52.864864349365234,31.633071899414062,89.15885925292969,108.67469787597656,45.38719177246094,-423.4539794921875,105.86121368408203,179.66461181640625,3.6146206855773926,88.55171203613281,0,0,7
135,1769415327.0939274,frame_000135.jpg,-72.73771667480469,-54.5805549621582,-52.8654899597168,25.5596923828125,89.49943542480469,107.30278015136719,45.36505126953125,-422.0063781738281,172.22036743164062,178.0491485595703,7.892938613891602,89.78939819335938,0,0,5
136,1769415327.310694,frame_000136.jpg,-72.7376937866211,-54.25326919555664,-52.86553955078125,25.346145629882812,89.50080871582031,107.29454040527344,45.29304122924805,-421.76837158203125,174.18890380859375,178.0145263671875,8.001259803771973,89.7929916381836,0,0,7
137,1769415329.2685366,frame_000137.jpg,-72.73834228515625,-35.52104187011719,-52.867000579833984,16.848220825195312,88.65898132324219,106.70608520507812,35.80845642089844,-394.7016906738281,289.6037902832031,175.79254150390625,18.03885269165039,89.66948699951172,0,0,5
138,1769415329.4926913,frame_000138.jpg,-72.73831176757812,-35.21908187866211,-52.867034912109375,16.691665649414062,88.65348815917969,106.70265197753906,35.57903289794922,-393.9850158691406,291.322265625,175.7526397705078,18.179248809814453,89.65863037109375,0,0,7
139,1769415331.7960033,frame_000139.jpg,-72.7382583618164,-11.392435073852539,-52.83843994140625,13.251571655273438,87.1710205078125,106.78092956542969,9.17382526397705,-315.0624694824219,429.6951904296875,169.41119384765625,37.86917495727539,85.83661651611328,0,0,5
140,1769415332.0247526,frame_000140.jpg,-72.73826599121094,-10.986471176147461,-52.735374450683594,13.145828247070312,87.12913513183594,106.79397583007812,8.528861045837402,-313.1581115722656,432.09405517578125,169.25184631347656,38.25389099121094,85.7017822265625,0,0,7
141,1769415334.0588562,frame_000141.jpg,-72.73794555664062,4.797150135040283,-41.00606155395508,11.334457397460938,85.58624267578125,108.54766845703125,-28.12712860107422,-201.48239135742188,545.1201171875,148.4110870361328,60.50590896606445,67.15805053710938,0,0,5
142,1769415334.2808578,frame_000142.jpg,-72.73786163330078,4.7997541427612305,-40.65494155883789,11.183395385742188,85.6109619140625,108.5394287109375,-28.403032302856445,-200.4928741455078,546.0717163085938,148.14105224609375,60.658329010009766,66.94879150390625,0,0,7
143,1769415336.25792,frame_000143.jpg,-72.73810577392578,4.931882381439209,-21.92335319519043,7.7886199951171875,85.93025207519531,108.23593139648438,-48.195594787597656,-135.49810791015625,595.1287841796875,118.15149688720703,70.23756408691406,39.86861038208008,0,0,5
144,1769415336.4556248,frame_000144.jpg,-72.73839569091797,4.931732654571533,-21.68422508239746,7.6018524169921875,85.87120056152344,108.23387145996094,-48.47934341430664,-134.8276824951172,595.400390625,118.02212524414062,70.26807403564453,39.68858337402344,0,0,7
145,1769415338.0125825,frame_000145.jpg,-76.00830841064453,4.91562032699585,-13.102862358093262,2.45819091796875,82.95639038085938,108.23318481445312,-66.5326919555664,-104.48992919921875,605.4841918945312,108.29240417480469,71.60015869140625,24.32823944091797,0,0,5
